Outcome,AnimalNumber,Species,DateTime
Adoption,A0049940525,Cat,12/7/24 13:42
Adoption,A0049940530,Cat,12/13/24 16:34
Adoption,A0047923212,Cat,3/15/25 16:41
Adoption,A0055468532,Horse,8/29/24 11:41
Adoption,A0055468557,Horse,8/29/24 11:41
Adoption,A0055767002,Farm Type Fowl,8/3/24 13:22
Adoption,A0055767003,Farm Type Fowl,8/3/24 13:22
Adoption,A0055793113,Dog,9/9/24 12:35
Adoption,A0055799900,Cat,8/6/24 14:46
Adoption,A0055668917,Dog,2/20/25 12:27
Adoption,A0055521418,Dog,10/3/24 9:39
Adoption,A0055726470,Dog,9/4/24 11:26
Adoption,A0055730264,Dog,7/12/24 14:03
Adoption,A0055436958,Dog,7/18/24 12:09
Adoption,A0055530337,Dog,7/8/24 15:52
Adoption,A0055530347,Dog,7/12/24 13:10
Adoption,A0055531754,Dog,8/2/24 11:31
Adoption,A0055095688,Dog,8/6/24 12:27
Adoption,A0055227175,Cat,10/16/24 11:04
Adoption,A0053878790,Cat,7/2/24 12:56
Adoption,A0053889036,Dog,7/24/24 13:56
Adoption,A0054051183,Cat,8/30/24 13:39
Adoption,A0054678708,Dog,9/12/24 13:41
Adoption,A0054090907,Cat,9/10/24 16:38
Adoption,A0054611643,Dog,7/13/24 16:16
Adoption,A0054901213,Rabbit,7/9/24 14:15
Adoption,A0055675107,Rabbit,7/12/24 11:58
Adoption,A0055794806,Dog,7/26/24 15:23
Adoption,A0055805839,Dog,6/28/24 14:36
Adoption,A0055813992,Cat,11/1/24 14:11
Adoption,A0055721706,Miniature Pig,11/15/24 13:57
Adoption,A0054953336,Farm Type Fowl,8/10/24 11:35
Adoption,A0054953128,Rabbit,7/11/24 15:55
Adoption,A0055201595,Cat,6/26/24 13:50
Adoption,A0055485900,Cat,8/3/24 12:59
Adoption,A0055051787,Rabbit,7/24/24 12:38
Adoption,A0055775229,Dog,7/13/24 11:57
Adoption,A0055775122,Dog,7/11/24 12:52
Adoption,A0055775160,Dog,7/13/24 11:40
Adoption,A0055775180,Dog,7/13/24 11:20
Adoption,A0055708961,Cat,7/15/24 15:48
Adoption,A0055766998,Farm Type Fowl,7/8/24 10:19
Adoption,A0055767000,Farm Type Fowl,7/8/24 10:19
Adoption,A0055767001,Farm Type Fowl,7/8/24 10:19
Adoption,A0055805826,Dog,7/11/24 12:18
Adoption,A0055805836,Dog,6/27/24 13:08
Adoption,A0055805838,Dog,7/1/24 11:42
Adoption,A0055801297,Rodent,7/22/24 15:50
Adoption,A0055813992,Cat,8/21/24 16:33
Adoption,A0055779434,Cat,6/26/24 13:45
Adoption,A0055725818,Cat,8/7/24 15:08
Adoption,A0055051789,Rabbit,6/27/24 15:10
Adoption,A0054953120,Rabbit,6/29/24 12:25
Adoption,A0054953124,Rabbit,7/5/24 11:54
Adoption,A0055004551,Cat,10/19/24 12:02
Adoption,A0055051771,Rabbit,7/15/24 14:33
Adoption,A0055775240,Dog,7/13/24 12:23
Adoption,A0055775200,Dog,7/13/24 11:17
Adoption,A0055787096,Cat,6/26/24 11:19
Adoption,A0055521430,Dog,9/24/24 12:14
Adoption,A0055658815,Cat,6/26/24 13:12
Adoption,A0055659270,Cat,6/25/24 18:18
Adoption,A0055659282,Cat,6/25/24 18:18
Adoption,A0055841924,Cat,7/29/24 10:27
Adoption,A0055841927,Cat,7/29/24 13:38
Adoption,A0055841932,Cat,7/24/24 8:27
Adoption,A0055833463,Cat,6/26/24 8:37
Adoption,A0056594212,Cat,9/12/24 14:35
Adoption,A0056641890,Cat,12/3/24 12:14
Adoption,A0056648739,Dog,10/10/24 14:22
Adoption,A0056654082,Cat,11/9/24 11:05
Adoption,A0056654091,Cat,11/9/24 12:36
Adoption,A0056661119,Cat,9/5/24 18:50
Adoption,A0056661164,Cat,11/7/24 11:04
Adoption,A0056661198,Cat,11/7/24 15:09
Adoption,A0056661201,Cat,11/2/24 12:07
Adoption,A0056697748,Cat,10/10/24 11:20
Adoption,A0056700040,Cat,1/25/25 16:29
Adoption,A0056700150,Dog,10/3/24 11:59
Adoption,A0056705726,Cat,11/7/24 17:05
Adoption,A0056702252,Cat,9/24/24 15:14
Adoption,A0056702257,Cat,10/12/24 13:24
Adoption,A0056702490,Domestic (Cage) Bird,9/17/24 14:47
Adoption,A0056705688,Cat,11/5/24 13:18
Adoption,A0056672231,Cat,9/7/24 16:05
Adoption,A0056684957,Cat,10/19/24 15:50
Adoption,A0056672237,Cat,9/7/24 15:06
Adoption,A0056676111,Cat,9/28/24 17:04
Adoption,A0056479490,Cat,9/5/24 15:31
Adoption,A0056490599,Dog,8/22/24 16:20
Adoption,A0056490601,Dog,8/27/24 17:24
Adoption,A0056477945,Cat,9/14/24 11:25
Adoption,A0056509086,Domestic (Cage) Bird,8/8/24 13:49
Adoption,A0056510622,Dog,8/17/24 14:45
Adoption,A0056516625,Dog,8/13/24 18:10
Adoption,A0056518120,Cat,8/10/24 16:00
Adoption,A0056417665,Cat,8/27/24 18:08
Adoption,A0056416358,Cat,8/22/24 16:03
Adoption,A0056432547,Cat,8/20/24 16:31
Adoption,A0056432548,Cat,8/20/24 16:39
Adoption,A0056432247,Cat,8/17/24 12:21
Adoption,A0056441411,Cat,10/10/24 15:21
Adoption,A0056437470,Cat,9/10/24 15:57
Adoption,A0056437473,Cat,9/7/24 14:43
Adoption,A0056437474,Cat,9/7/24 11:31
Adoption,A0056455382,Cat,10/15/24 10:17
Adoption,A0056454208,Cat,9/26/24 17:34
Adoption,A0056459697,Cat,8/1/24 12:15
Adoption,A0056457889,Dog,8/2/24 11:58
Adoption,A0056467108,Cat,8/31/24 12:46
Adoption,A0056580922,Cat,11/5/24 12:15
Adoption,A0056580924,Cat,11/5/24 12:15
Adoption,A0056580880,Cat,10/24/24 15:35
Adoption,A0056594208,Cat,9/12/24 14:35
Adoption,A0056591642,Cat,8/31/24 11:35
Adoption,A0056591844,Cat,9/7/24 16:22
Adoption,A0056587050,Cat,9/12/24 15:49
Adoption,A0056578297,Rodent,8/24/24 11:25
Adoption,A0056557102,Cat,9/7/24 14:43
Adoption,A0056555593,Rabbit,10/8/24 16:17
Adoption,A0056560976,Dog,9/14/24 14:23
Adoption,A0056560986,Dog,8/31/24 13:43
Adoption,A0056518178,Cat,11/7/24 12:29
Adoption,A0056518224,Cat,5/22/25 13:45
Adoption,A0056518366,Cat,8/23/24 13:55
Adoption,A0056523713,Cat,8/31/24 11:57
Adoption,A0056524965,Cat,10/3/24 15:10
Adoption,A0056518427,Cat,9/7/24 11:07
Adoption,A0056534925,Dog,8/15/24 16:30
Adoption,A0056535074,Dog,8/27/24 16:57
Adoption,A0056536829,Cat,8/31/24 12:46
Adoption,A0056536841,Cat,8/31/24 12:46
Adoption,A0056531781,Rabbit,8/28/24 14:10
Adoption,A0056536848,Cat,8/20/24 16:27
Adoption,A0056546830,Cat,10/14/24 12:01
Adoption,A0056545407,Cat,10/24/24 11:50
Adoption,A0056539556,Cat,5/22/25 13:45
Adoption,A0056539557,Cat,9/3/24 12:20
Adoption,A0056952339,Cat,10/5/24 12:46
Adoption,A0056958955,Dog,10/15/24 16:59
Adoption,A0056965836,Cat,10/5/24 12:46
Adoption,A0056974609,Cat,11/14/24 16:48
Adoption,A0056974642,Cat,11/14/24 16:48
Adoption,A0056983271,Cat,10/14/24 11:38
Adoption,A0056983933,Dog,10/17/24 15:35
Adoption,A0056987102,Cat,11/14/24 16:30
Adoption,A0056987112,Cat,11/14/24 17:25
Adoption,A0057003245,Cat,12/7/24 12:50
Adoption,A0057003255,Cat,12/7/24 12:50
Adoption,A0057006268,Cat,11/2/24 15:22
Adoption,A0057014509,Cat,10/10/24 16:33
Adoption,A0057014511,Cat,10/10/24 16:33
Adoption,A0057021445,Rabbit,10/15/24 13:46
Adoption,A0057027976,Cat,10/15/24 11:31
Adoption,A0057032303,Dog,10/22/24 14:38
Adoption,A0057047178,Cat,1/9/25 17:02
Adoption,A0057039007,Dog,10/19/24 14:06
Adoption,A0057047412,Cat,10/12/24 12:53
Adoption,A0057047415,Cat,10/12/24 13:05
Adoption,A0057065974,Cat,10/17/24 12:36
Adoption,A0057065975,Cat,11/14/24 11:11
Adoption,A0057056659,Cat,11/2/24 14:23
Adoption,A0057059573,Cat,11/5/24 15:02
Adoption,A0057078809,Dog,10/17/24 13:41
Adoption,A0057081552,Cat,4/24/25 11:10
Adoption,A0057063767,Dog,10/17/24 11:52
Adoption,A0057087936,Cat,11/14/24 16:19
Adoption,A0056535856,Cat,8/29/24 19:06
Adoption,A0056555578,Rabbit,8/30/24 15:41
Adoption,A0056691831,Cat,9/12/24 16:40
Adoption,A0056454594,Cat,8/12/24 8:30
Adoption,A0056443851,Cat,8/9/24 8:26
Adoption,A0056430985,Cat,8/5/24 8:23
Adoption,A0056490158,Cat,8/12/24 8:36
Adoption,A0056490162,Cat,8/12/24 8:33
Adoption,A0056482171,Dog,9/13/24 14:38
Adoption,A0056472958,Dog,9/16/24 14:44
Adoption,A0056477943,Cat,8/26/24 14:06
Adoption,A0056477944,Cat,10/18/24 16:13
Adoption,A0056467122,Cat,8/30/24 16:16
Adoption,A0056471385,Cat,9/4/24 15:53
Adoption,A0056518105,Cat,8/16/24 16:29
Adoption,A0056512454,Cat,10/23/24 17:21
Adoption,A0056512461,Cat,10/25/24 16:07
Adoption,A0056507816,Rabbit,9/6/24 15:25
Adoption,A0056505288,Rabbit,10/4/24 14:26
Adoption,A0056425284,Cat,9/25/24 14:45
Adoption,A0056437467,Cat,9/9/24 15:01
Adoption,A0056447492,Cat,8/7/24 11:27
Adoption,A0056447498,Cat,8/7/24 11:27
Adoption,A0056447912,Cat,8/30/24 15:25
Adoption,A0056459287,Dog,9/30/24 16:25
Adoption,A0056464081,Mammal,8/28/24 15:37
Adoption,A0056464116,Mammal,8/28/24 15:37
Adoption,A0056459194,Dog,9/27/24 15:22
Adoption,A0056536866,Cat,8/30/24 16:16
Adoption,A0056570520,Cat,9/4/24 14:44
Adoption,A0056564738,Cat,9/6/24 11:31
Adoption,A0056580875,Cat,10/23/24 15:11
Adoption,A0056545398,Cat,10/25/24 12:49
Adoption,A0056547346,Cat,8/26/24 13:09
Adoption,A0056518515,Cat,9/13/24 16:03
Adoption,A0056518515,Cat,12/23/24 12:13
Adoption,A0056518522,Cat,9/13/24 15:59
Adoption,A0056518522,Cat,12/23/24 12:45
Adoption,A0057475783,Cat,4/12/25 17:22
Adoption,A0057664278,Cat,4/22/25 12:45
Adoption,A0057660274,Cat,1/24/25 15:50
Adoption,A0057657171,Cat,2/15/25 12:26
Adoption,A0057646573,Cat,1/24/25 12:49
Adoption,A0057625299,Cat,5/2/25 10:22
Adoption,A0057627904,Dog,2/1/25 10:33
Adoption,A0057631673,Dog,3/14/25 16:12
Adoption,A0057637514,Cat,1/25/25 13:20
Adoption,A0057607745,Cat,1/25/25 16:35
Adoption,A0057607726,Cat,1/28/25 13:49
Adoption,A0057542328,Rodent,1/7/25 13:53
Adoption,A0057573188,Cat,4/5/25 12:47
Adoption,A0057573194,Cat,3/7/25 16:09
Adoption,A0057520745,Cat,1/4/25 12:59
Adoption,A0057522660,Cat,3/25/25 14:01
Adoption,A0057527598,Cat,12/28/24 17:18
Adoption,A0057273224,Cat,1/25/25 12:24
Adoption,A0057241583,Cat,11/16/24 13:59
Adoption,A0057256418,Dog,12/14/24 11:54
Adoption,A0057233998,Dog,11/12/24 11:56
Adoption,A0057230795,Dog,12/28/24 13:12
Adoption,A0057187432,Rabbit,12/13/24 11:27
Adoption,A0057293879,Dog,11/26/24 16:13
Adoption,A0057304331,Cat,12/6/24 16:11
Adoption,A0057309527,Dog,12/7/24 12:30
Adoption,A0057318505,Cat,12/6/24 11:56
Adoption,A0057331821,Dog,1/11/25 11:44
Adoption,A0057331840,Dog,1/11/25 11:46
Adoption,A0057340737,Cat,12/14/24 13:46
Adoption,A0057195960,Cat,11/16/24 12:52
Adoption,A0057196385,Cat,1/10/25 13:15
Adoption,A0057203723,Cat,11/8/24 13:42
Adoption,A0057203572,Cat,11/8/24 12:09
Adoption,A0057211595,Cat,11/12/24 16:00
Adoption,A0057183948,Domestic (Cage) Bird,11/9/24 16:22
Adoption,A0057167792,Dog,11/5/24 12:44
Adoption,A0057167792,Dog,11/9/24 12:55
Adoption,A0057153199,Cat,11/22/24 13:16
Adoption,A0057153275,Rabbit,12/7/24 12:09
Adoption,A0057153727,Cat,12/14/24 12:25
Adoption,A0057158226,Rabbit,11/15/24 14:02
Adoption,A0057158237,Rodent,11/22/24 16:20
Adoption,A0057099837,Cat,10/25/24 13:08
Adoption,A0057101371,Cat,12/13/24 13:14
Adoption,A0057089509,Cat,10/29/24 14:34
Adoption,A0057125918,Dog,11/1/24 11:42
Adoption,A0057125918,Dog,12/7/24 15:26
Adoption,A0057142683,Cat,11/5/24 13:45
Adoption,A0057142894,Cat,11/2/24 17:36
Adoption,A0057151483,Dog,11/16/24 12:03
Adoption,A0057995723,Dog,3/21/25 16:06
Adoption,A0057976477,Dog,5/16/25 13:51
Adoption,A0057955396,Dog,3/18/25 11:09
Adoption,A0057945726,Dog,4/19/25 13:34
Adoption,A0057945729,Dog,4/19/25 13:34
Adoption,A0057946640,Rodent,3/15/25 12:53
Adoption,A0057923455,Cat,3/4/25 15:49
Adoption,A0057906856,Cat,3/7/25 11:30
Adoption,A0057882228,Dog,3/7/25 17:02
Adoption,A0057930210,Cat,3/29/25 14:46
Adoption,A0057932203,Dog,3/7/25 13:00
Adoption,A0057853165,Dog,4/19/25 14:36
Adoption,A0057838153,Rabbit,2/28/25 12:59
Adoption,A0057843428,Dog,3/21/25 17:15
Adoption,A0057843431,Dog,2/15/25 13:13
Adoption,A0057843436,Dog,2/15/25 11:44
Adoption,A0057769776,Cat,3/29/25 14:14
Adoption,A0057789129,Cat,2/18/25 12:27
Adoption,A0057820585,Cat,2/18/25 14:06
Adoption,A0057831862,Cat,5/9/25 12:35
Adoption,A0057755783,Cat,2/8/25 15:07
Adoption,A0058225971,Rabbit,4/12/25 17:08
Adoption,A0058074498,Cat,4/5/25 14:35
Adoption,A0058069419,Cat,4/25/25 15:27
Adoption,A0058074483,Cat,4/1/25 12:48
Adoption,A0058067173,Dog,5/27/25 16:58
Adoption,A0058067166,Dog,5/27/25 16:57
Adoption,A0058068886,Dog,4/4/25 15:08
Adoption,A0058054833,Rabbit,4/15/25 17:08
Adoption,A0058044096,Dog,4/22/25 13:05
Adoption,A0058011616,Domestic (Cage) Bird,3/29/25 16:41
Adoption,A0058010228,Dog,4/8/25 12:11
Adoption,A0058011582,Domestic (Cage) Bird,3/25/25 11:49
Adoption,A0058011600,Domestic (Cage) Bird,5/17/25 11:11
Adoption,A0058011602,Domestic (Cage) Bird,3/29/25 16:41
Adoption,A0058011604,Domestic (Cage) Bird,5/17/25 11:11
Adoption,A0058287655,Cat,5/17/25 11:30
Adoption,A0058284370,Domestic (Cage) Bird,4/12/25 13:09
Adoption,A0058284382,Domestic (Cage) Bird,4/12/25 13:09
Adoption,A0058260794,Dog,6/6/25 12:43
Adoption,A0058301464,Cat,4/22/25 17:36
Adoption,A0058304043,Dog,4/19/25 12:03
Adoption,A0058301472,Cat,4/19/25 11:43
Adoption,A0058301474,Cat,4/19/25 11:43
Adoption,A0058305354,Dog,5/27/25 15:48
Adoption,A0058315489,Cat,4/26/25 16:09
Adoption,A0058398524,Dog,5/31/25 13:22
Adoption,A0058387463,Dog,5/10/25 13:29
Adoption,A0058421981,Dog,6/13/25 13:43
Adoption,A0058370056,Dog,5/23/25 14:05
Adoption,A0058545048,Dog,6/7/25 16:02
Adoption,A0058545088,Dog,6/6/25 13:51
Adoption,A0058545098,Dog,6/7/25 15:42
Adoption,A0058545107,Dog,6/7/25 12:02
Adoption,A0058539224,Cat,6/3/25 11:30
Adoption,A0058539862,Dog,6/10/25 13:55
Adoption,A0058521446,Domestic (Cage) Bird,6/3/25 12:30
Adoption,A0058532119,Dog,5/24/25 13:28
Adoption,A0058532153,Dog,6/6/25 14:55
Adoption,A0058501234,Dog,6/21/25 12:45
Adoption,A0058501202,Dog,5/23/25 13:54
Adoption,A0058501212,Dog,5/23/25 11:22
Adoption,A0058484864,Cat,6/17/25 13:43
Adoption,A0058485068,Dog,5/16/25 13:15
Adoption,A0058465907,Cat,5/23/25 16:07
Adoption,A0058473591,Cat,5/13/25 15:05
Adoption,A0058457661,Cat,5/16/25 16:44
Adoption,A0058444304,Cat,6/17/25 11:24
Adoption,A0058444421,Cat,5/17/25 13:10
Adoption,A0058445654,Cat,6/13/25 11:12
Adoption,A0058446768,Cat,6/10/25 16:55
Adoption,A0058443991,Cat,6/17/25 11:58
Adoption,A0058438088,Domestic (Cage) Bird,5/17/25 13:28
Adoption,A0058610590,Cat,6/13/25 14:10
Adoption,A0058622518,Dog,6/14/25 11:52
Adoption,A0058627436,Domestic (Cage) Bird,6/21/25 15:52
Adoption,A0058556236,Dog,5/27/25 11:53
Adoption,A0058561192,Mammal,5/31/25 11:40
Adoption,A0058568632,Cat,6/14/25 15:11
Adoption,A0058552890,Rodent,5/31/25 12:54
Adoption,A0058581619,Cat,6/7/25 13:02
Adoption,A0058581626,Cat,6/7/25 13:02
Adoption,A0058589744,Dog,5/31/25 13:18
Adoption,A0058597538,Dog,6/7/25 16:30
Adoption,A0058605265,Rabbit,6/10/25 12:46
Adoption,A0058640662,Dog,6/17/25 16:32
Adoption,A0058696537,Cat,6/14/25 13:47
Adoption,A0058696755,Cat,6/14/25 13:47
Adoption,A0058716766,Domestic (Cage) Bird,6/20/25 16:31
Adoption,A0058718238,Dog,6/24/25 11:41
Adoption,A0058028601,Pig,4/19/25 12:48
Adoption,A0057350247,Cat,12/2/24 15:46
Adoption,A0057351742,Cat,1/20/25 12:09
Adoption,A0057351756,Cat,1/20/25 12:09
Adoption,A0057372546,Dog,12/11/24 11:24
Adoption,A0057372557,Dog,12/11/24 12:57
Adoption,A0057372562,Dog,12/11/24 11:50
Adoption,A0057372459,Dog,12/11/24 13:36
Adoption,A0057372486,Dog,12/14/24 15:14
Adoption,A0057384191,Cat,12/16/24 17:23
Adoption,A0057396409,Dog,2/28/25 14:59
Adoption,A0057389161,Cat,12/16/24 15:21
Adoption,A0057389166,Cat,12/16/24 15:21
Adoption,A0057386908,Cat,1/24/25 11:58
Adoption,A0057386913,Cat,1/17/25 15:34
Adoption,A0057386920,Cat,1/17/25 15:34
Adoption,A0057386925,Cat,1/17/25 16:59
Adoption,A0057403548,Cat,3/19/25 15:24
Adoption,A0057412182,Rodent,12/9/24 17:01
Adoption,A0057412298,Cat,12/14/24 16:37
Adoption,A0057412299,Cat,12/14/24 16:45
Adoption,A0057404204,Dog,12/27/24 13:02
Adoption,A0057406434,Rodent,12/27/24 14:19
Adoption,A0057409928,Rodent,12/9/24 17:01
Adoption,A0057409929,Rodent,12/9/24 17:01
Adoption,A0057430189,Rabbit,12/23/24 12:00
Adoption,A0057439743,Cat,12/30/24 14:49
Adoption,A0057439758,Cat,12/30/24 14:49
Adoption,A0057439927,Dog,3/3/25 17:15
Adoption,A0057430172,Rabbit,12/27/24 14:47
Adoption,A0057498021,Dog,1/27/25 17:00
Adoption,A0057482075,Cat,2/7/25 16:02
Adoption,A0057473079,Cat,1/27/25 16:38
Adoption,A0057474678,Dog,12/20/24 12:05
Adoption,A0057475783,Cat,3/7/25 11:04
Adoption,A0057567251,Rabbit,1/27/25 14:38
Adoption,A0057567469,Cat,1/18/25 12:21
Adoption,A0057569840,Rabbit,1/17/25 11:07
Adoption,A0057531534,Dog,1/10/25 12:39
Adoption,A0057531541,Dog,1/10/25 12:39
Adoption,A0057541807,Dog,1/6/25 15:33
Adoption,A0057540423,Cat,1/17/25 11:58
Adoption,A0057529378,Cat,1/6/25 11:57
Adoption,A0057505928,Cat,1/20/25 14:41
Adoption,A0057506662,Dog,1/3/25 16:19
Adoption,A0057520691,Dog,1/31/25 15:10
Adoption,A0057606650,Dog,1/27/25 13:45
Adoption,A0057558670,Cat,1/29/25 14:02
Adoption,A0057600727,Cat,1/10/25 16:33
Adoption,A0057583924,Cat,1/17/25 14:00
Adoption,A0057582622,Dog,1/20/25 12:30
Adoption,A0057666751,Dog,3/3/25 14:37
Adoption,A0057664167,Cat,2/12/25 11:38
Adoption,A0057647705,Cat,1/29/25 11:31
Adoption,A0057637452,Cat,1/20/25 15:22
Adoption,A0057639198,Cat,1/18/25 16:54
Adoption,A0057628519,Dog,1/24/25 14:27
Adoption,A0057266425,Cat,11/15/24 17:18
Adoption,A0057269046,Cat,1/22/25 15:38
Adoption,A0057269050,Cat,1/22/25 13:43
Adoption,A0057258060,Cat,11/15/24 16:26
Adoption,A0057255889,Cat,12/20/24 14:56
Adoption,A0057256514,Cat,12/30/24 13:36
Adoption,A0057256812,Rabbit,11/25/24 16:56
Adoption,A0057238098,Cat,2/7/25 17:14
Adoption,A0057251774,Cat,11/22/24 14:12
Adoption,A0057252147,Cat,11/18/24 14:01
Adoption,A0057234002,Dog,11/13/24 12:56
Adoption,A0057245170,Cat,11/18/24 16:45
Adoption,A0057215085,Dog,11/25/24 16:04
Adoption,A0057215093,Dog,11/22/24 13:35
Adoption,A0057212003,Dog,12/4/24 12:30
Adoption,A0057219340,Cat,11/18/24 17:33
Adoption,A0057212247,Dog,2/5/25 14:24
Adoption,A0057218495,Domestic (Cage) Bird,11/15/24 14:12
Adoption,A0057300933,Cat,12/14/24 13:29
Adoption,A0057318507,Cat,11/27/24 16:48
Adoption,A0057318517,Cat,12/2/24 14:36
Adoption,A0057321472,Cat,12/2/24 14:36
Adoption,A0057331820,Dog,3/14/25 15:56
Adoption,A0057340271,Cat,2/17/25 15:16
Adoption,A0057340834,Domestic (Cage) Bird,12/9/24 15:22
Adoption,A0057331842,Dog,1/10/25 15:54
Adoption,A0057294650,Cat,12/2/24 15:13
Adoption,A0057305784,Cat,2/26/25 17:17
Adoption,A0057309633,Domestic (Cage) Bird,12/9/24 15:22
Adoption,A0057309636,Domestic (Cage) Bird,12/9/24 15:22
Adoption,A0057305892,Cat,11/27/24 12:59
Adoption,A0057294575,Cat,3/10/25 11:21
Adoption,A0057294611,Cat,11/20/24 13:30
Adoption,A0057294617,Cat,12/2/24 15:13
Adoption,A0057282141,Cat,12/18/24 16:07
Adoption,A0057287766,Rabbit,11/25/24 15:06
Adoption,A0057273231,Cat,1/24/25 11:05
Adoption,A0057096155,Cat,10/21/24 15:46
Adoption,A0057099843,Cat,10/25/24 17:20
Adoption,A0057088639,Cat,11/13/24 16:28
Adoption,A0057091981,Fish,10/28/24 11:15
Adoption,A0057125987,Dog,11/11/24 12:14
Adoption,A0057103680,Cat,11/15/24 16:50
Adoption,A0057125921,Dog,10/25/24 13:44
Adoption,A0057131587,Dog,11/1/24 16:56
Adoption,A0057134646,Rabbit,12/18/24 12:27
Adoption,A0057139087,Cat,10/30/24 17:04
Adoption,A0057177074,Cat,11/25/24 11:43
Adoption,A0057173508,Cat,12/16/24 15:04
Adoption,A0057153008,Rabbit,12/23/24 14:25
Adoption,A0057189699,Dog,1/22/25 16:29
Adoption,A0057189738,Cat,11/15/24 9:44
Adoption,A0057164446,Cat,11/4/24 13:11
Adoption,A0057203572,Cat,11/8/24 16:23
Adoption,A0057211595,Cat,11/13/24 14:25
Adoption,A0057211598,Cat,11/13/24 14:25
Adoption,A0057194716,Cat,11/15/24 15:04
Adoption,A0057089501,Cat,10/29/24 12:11
Adoption,A0057331838,Dog,1/7/25 11:30
Adoption,A0057329407,Dog,11/26/24 11:34
Adoption,A0057318816,Dog,11/26/24 14:02
Adoption,A0057573037,Cat,1/7/25 13:24
Adoption,A0057375704,Cat,12/10/24 11:30
Adoption,A0057857340,Cat,2/27/25 15:30
Adoption,A0057257161,Dog,12/2/24 15:43
Adoption,A0057257915,Cat,11/25/24 14:21
Adoption,A0057259253,Cat,12/2/24 11:44
Adoption,A0057266415,Cat,11/25/24 14:18
Adoption,A0057273226,Cat,2/10/25 13:23
Adoption,A0057215224,Cat,11/11/24 10:13
Adoption,A0057245289,Cat,12/2/24 11:46
Adoption,A0057237341,Cat,12/7/24 12:44
Adoption,A0057321060,Cat,1/24/25 11:28
Adoption,A0057318541,Cat,12/23/24 11:05
Adoption,A0057318546,Cat,12/20/24 11:21
Adoption,A0057318553,Cat,12/20/24 11:25
Adoption,A0057331818,Dog,1/3/25 15:07
Adoption,A0057332316,Cat,12/20/24 11:23
Adoption,A0057348058,Cat,12/16/24 12:37
Adoption,A0057340457,Cat,2/12/25 15:28
Adoption,A0057277199,Cat,11/25/24 14:23
Adoption,A0057280892,Cat,11/21/24 13:26
Adoption,A0057309437,Cat,12/27/24 14:16
Adoption,A0057318456,Cat,12/6/24 10:49
Adoption,A0057318460,Cat,12/6/24 10:18
Adoption,A0057305867,Cat,2/5/25 15:46
Adoption,A0057294285,Mammal,11/27/24 16:57
Adoption,A0057087948,Cat,11/4/24 12:24
Adoption,A0058096300,Cat,6/21/25 14:40
Adoption,A0058056620,Cat,3/26/25 13:01
Adoption,A0058068626,Dog,4/23/25 14:36
Adoption,A0058071383,Rabbit,4/23/25 13:46
Adoption,A0058058092,Rodent,5/3/25 12:02
Adoption,A0058058100,Rodent,5/3/25 12:02
Adoption,A0058058103,Rodent,5/3/25 12:02
Adoption,A0058054778,Dog,3/31/25 11:02
Adoption,A0058054537,Rabbit,5/31/25 11:07
Adoption,A0058047453,Rabbit,6/18/25 11:40
Adoption,A0058011043,Dog,4/22/25 13:35
Adoption,A0058011584,Domestic (Cage) Bird,3/24/25 13:39
Adoption,A0058011596,Domestic (Cage) Bird,3/27/25 12:12
Adoption,A0058011606,Domestic (Cage) Bird,3/27/25 12:12
Adoption,A0058011609,Domestic (Cage) Bird,3/27/25 12:12
Adoption,A0058031185,Dog,4/3/25 15:54
Adoption,A0058026662,Dog,3/26/25 11:49
Adoption,A0057990378,Cat,3/19/25 14:33
Adoption,A0057996245,Cat,6/25/25 12:01
Adoption,A0058000180,Dog,4/29/25 16:08
Adoption,A0057986519,Dog,3/13/25 11:23
Adoption,A0057986524,Dog,5/22/25 11:42
Adoption,A0057988359,Dog,4/7/25 12:25
Adoption,A0057962535,Cat,3/11/25 16:10
Adoption,A0057949093,Cat,3/4/25 16:52
Adoption,A0057946631,Rodent,5/3/25 12:02
Adoption,A0057930221,Cat,3/31/25 13:14
Adoption,A0057939501,Cat,3/8/25 16:02
Adoption,A0057931775,Rabbit,3/29/25 15:22
Adoption,A0057909275,Cat,3/31/25 14:24
Adoption,A0057923685,Cat,3/13/25 12:41
Adoption,A0057925505,Cat,3/3/25 15:20
Adoption,A0057882221,Cat,3/12/25 17:29
Adoption,A0057708150,Cat,3/12/25 12:49
Adoption,A0057767272,Rodent,3/18/25 17:45
Adoption,A0057837278,Rabbit,4/1/25 16:18
Adoption,A0057837235,Rabbit,4/1/25 16:18
Adoption,A0057823454,Dog,4/9/25 17:08
Adoption,A0057843459,Dog,2/17/25 12:09
Adoption,A0057843460,Dog,2/15/25 12:17
Adoption,A0057843454,Dog,4/10/25 16:07
Adoption,A0057843455,Dog,3/12/25 16:05
Adoption,A0057843450,Dog,2/15/25 13:52
Adoption,A0057843447,Dog,3/27/25 11:28
Adoption,A0057875129,Cat,2/24/25 14:33
Adoption,A0057853592,Cat,5/15/25 13:16
Adoption,A0057857329,Cat,3/15/25 12:50
Adoption,A0057864313,Domestic (Cage) Bird,2/25/25 11:04
Adoption,A0057664290,Cat,2/15/25 15:01
Adoption,A0057663706,Cat,3/27/25 11:07
Adoption,A0057663707,Cat,3/27/25 11:07
Adoption,A0057664228,Cat,2/8/25 14:05
Adoption,A0057657212,Cat,3/22/25 11:42
Adoption,A0057657230,Cat,3/22/25 12:06
